date,time,heart_rate
2016-04-01,06:17:00,0
2016-04-01,06:17:00,0
2016-04-01,06:17:00,0
2016-04-01,06:17:00,0
2016-04-01,06:17:00,0
2016-04-01,07:28:00,0
2016-04-01,07:34:00,84
2016-04-01,07:41:00,75
2016-04-01,07:45:00,81
2016-04-01,07:53:00,74
2016-04-01,07:54:00,84
2016-04-01,08:11:00,98
2016-04-01,08:11:00,90
2016-04-01,08:26:00,74
2016-04-01,08:40:00,97
2016-04-01,08:40:00,103
2016-04-01,08:50:00,88
2016-04-01,08:54:00,72
2016-04-01,09:12:00,72
2016-04-01,09:20:00,67
2016-04-01,09:20:00,76
2016-04-01,09:35:00,81
2016-04-01,09:48:00,81
2016-04-01,10:07:00,81
2016-04-01,10:08:00,68
2016-04-01,10:23:00,68
2016-04-01,10:37:00,70
2016-04-01,10:53:00,71
2016-04-01,10:58:00,71
2016-04-01,11:11:00,76
2016-04-01,11:28:00,76
2016-04-01,11:32:00,78
2016-04-01,11:50:00,118
2016-04-01,11:50:00,108
2016-04-01,11:50:00,126
2016-04-01,11:50:00,93
2016-04-01,11:50:00,93
2016-04-01,11:50:00,87
2016-04-01,12:28:00,87
2016-04-01,12:51:00,81
2016-04-01,12:58:00,97
2016-04-01,12:58:00,104
2016-04-01,12:58:00,91
2016-04-01,12:58:00,87
2016-04-01,13:36:00,87
2016-04-01,13:36:00,91
2016-04-01,14:03:00,91
2016-04-01,14:03:00,91
2016-04-01,14:03:00,91
2016-04-01,14:03:00,91
2016-04-01,14:03:00,82
2016-04-01,14:59:00,93
2016-04-01,15:03:00,92
2016-04-01,15:03:00,82
2016-04-01,15:37:00,82
2016-04-01,15:49:00,80
2016-04-01,16:07:00,80
2016-04-01,16:13:00,80
2016-04-01,16:37:00,81
2016-04-01,16:44:00,81
2016-04-01,16:59:00,127
2016-04-01,16:59:00,127
2016-04-01,16:59:00,127
2016-04-01,16:59:00,127
2016-04-01,16:59:00,127
2016-04-01,18:55:00,0
2016-04-01,19:06:00,0
2016-04-01,19:09:00,0
2016-04-01,19:09:00,0
2016-04-01,19:37:00,0
2016-04-01,19:45:00,84
2016-04-01,20:05:00,81
2016-04-01,20:14:00,81
2016-04-01,20:23:00,74
2016-04-01,20:36:00,92
2016-04-01,20:55:00,92
2016-04-01,20:55:00,84
2016-04-01,20:55:00,88
2016-04-01,21:21:00,82
2016-04-01,21:25:00,82
2016-04-01,21:39:00,77
2016-04-01,21:55:00,83
2016-04-01,22:12:00,81
2016-04-01,22:26:00,85
2016-04-01,22:35:00,82
2016-04-01,22:43:00,66
2016-04-01,22:58:00,68
2016-04-01,23:04:00,76
2016-04-01,23:13:00,76
2016-04-01,23:37:00,71
2016-04-01,23:45:00,71
2016-04-02,10:33:00,0
2016-04-02,10:33:00,69
2016-04-02,10:38:00,85
2016-04-02,10:43:00,77
2016-04-02,10:49:00,58
2016-04-02,11:00:00,67
2016-04-02,11:16:00,67
2016-04-02,11:30:00,67
2016-04-02,11:45:00,87
2016-04-02,11:54:00,77
2016-04-02,12:08:00,77
2016-04-02,12:20:00,77
2016-04-02,12:38:00,81
2016-04-02,12:46:00,80
2016-04-02,12:57:00,73
2016-04-02,13:11:00,76
2016-04-02,13:17:00,96
2016-04-02,13:17:00,96
2016-04-02,13:17:00,89
2016-04-02,13:49:00,89
2016-04-02,14:13:00,71
2016-04-02,14:20:00,71
2016-04-02,14:44:00,74
2016-04-02,15:00:00,74
2016-04-02,15:00:00,83
2016-04-02,15:15:00,81
2016-04-02,15:31:00,81
2016-04-02,15:42:00,81
2016-04-02,15:48:00,81
2016-04-02,16:09:00,81
2016-04-02,16:28:00,81
2016-04-02,16:46:00,81
2016-04-02,16:59:00,81
2016-04-02,17:15:00,81
2016-04-02,17:22:00,81
2016-04-02,17:36:00,121
2016-04-02,17:36:00,121
2016-04-02,17:36:00,121
2016-04-02,17:36:00,121
2016-04-02,18:28:00,121
2016-04-02,18:28:00,121
2016-04-02,18:28:00,104
2016-04-02,18:28:00,113
2016-04-02,18:28:00,113
2016-04-02,18:28:00,101
2016-04-02,18:28:00,95
2016-04-02,18:28:00,89
2016-04-02,19:52:00,91
2016-04-02,19:52:00,91
2016-04-02,19:52:00,94
2016-04-02,20:28:00,97
2016-04-02,20:28:00,87
2016-04-02,21:07:00,87
2016-04-02,21:07:00,107
2016-04-02,21:07:00,90
2016-04-02,21:32:00,90
2016-04-02,21:49:00,90
2016-04-02,22:01:00,95
2016-04-02,22:01:00,95
2016-04-02,22:01:00,95
2016-04-02,22:01:00,95
2016-04-02,22:01:00,0
2016-04-02,22:01:00,0
2016-04-02,23:13:00,0
2016-04-02,23:25:00,0
2016-04-02,23:25:00,0
2016-04-02,23:25:00,0
2016-04-02,23:25:00,0
2016-04-03,00:00:00,0
2016-04-03,00:00:00,0
2016-04-03,00:28:00,0
2016-04-03,00:28:00,0
2016-04-03,00:28:00,0
2016-04-03,00:28:00,0
2016-04-03,00:28:00,0
2016-04-03,00:28:00,0
2016-04-03,00:28:00,0
2016-04-03,00:28:00,0
2016-04-03,00:28:00,0
2016-04-03,00:28:00,0
2016-04-03,00:28:00,0
2016-04-03,00:28:00,0
2016-04-03,00:28:00,0
2016-04-03,00:28:00,0
2016-04-03,00:28:00,0
2016-04-03,00:28:00,0
2016-04-03,00:28:00,0
2016-04-03,00:28:00,0
2016-04-03,00:28:00,0
2016-04-03,00:28:00,0
2016-04-03,00:28:00,0
2016-04-03,00:28:00,0
2016-04-03,00:28:00,0
2016-04-03,00:28:00,0
2016-04-03,00:28:00,0
2016-04-03,00:28:00,0
2016-04-03,00:28:00,0
2016-04-03,00:28:00,0
2016-04-03,00:28:00,0
2016-04-03,00:28:00,0
2016-04-03,00:28:00,0
2016-04-03,00:28:00,0
2016-04-03,00:28:00,0
2016-04-03,00:28:00,0
2016-04-03,00:28:00,0
2016-04-03,00:28:00,0
2016-04-03,00:28:00,0
2016-04-03,00:28:00,0
2016-04-03,00:28:00,0
2016-04-03,00:28:00,0
2016-04-03,07:49:00,0
2016-04-03,07:49:00,0
2016-04-03,08:09:00,0
2016-04-03,08:09:00,0
2016-04-03,08:26:00,0
2016-04-03,08:26:00,0
2016-04-03,08:48:00,0
2016-04-03,08:48:00,0
2016-04-03,08:48:00,0
2016-04-03,09:30:00,0
2016-04-03,09:41:00,0
2016-04-03,09:46:00,0
2016-04-03,09:46:00,0
2016-04-03,09:46:00,0
2016-04-03,09:46:00,0
2016-04-03,10:31:00,0
2016-04-03,10:31:00,0
2016-04-03,10:31:00,0
2016-04-03,10:31:00,0
2016-04-03,11:11:00,0
2016-04-03,11:30:00,0
2016-04-03,11:32:00,0
2016-04-03,11:43:00,111
2016-04-03,11:43:00,96
2016-04-03,11:43:00,97
2016-04-03,11:43:00,87
2016-04-03,12:21:00,93
2016-04-03,12:28:00,80
2016-04-03,12:37:00,0
2016-04-03,12:37:00,84
2016-04-03,12:51:00,84
2016-04-03,13:01:00,78
2016-04-03,13:07:00,90
2016-04-03,13:21:00,83
2016-04-03,13:36:00,85
2016-04-03,13:50:00,84
2016-04-03,13:58:00,119
2016-04-03,13:58:00,109
2016-04-03,13:58:00,86
2016-04-03,14:09:00,92
2016-04-03,14:09:00,87
2016-04-03,14:35:00,80
2016-04-03,14:49:00,80
2016-04-03,14:53:00,75
2016-04-03,15:01:00,79
2016-04-03,15:20:00,79
2016-04-03,15:35:00,96
2016-04-03,15:35:00,94
2016-04-03,15:35:00,80
2016-04-03,16:01:00,99
2016-04-03,16:01:00,76
2016-04-03,16:15:00,76
2016-04-03,16:24:00,84
2016-04-03,16:28:00,77
2016-04-03,16:46:00,84
2016-04-03,17:03:00,86
2016-04-03,17:03:00,76
2016-04-03,17:27:00,76
2016-04-03,17:29:00,86
2016-04-03,17:38:00,86
2016-04-03,17:56:00,86
2016-04-03,18:13:00,84
2016-04-03,18:28:00,90
2016-04-03,18:39:00,81
2016-04-03,18:53:00,81
2016-04-03,19:05:00,76
2016-04-03,19:18:00,76
2016-04-03,19:23:00,89
2016-04-03,19:38:00,85
2016-04-03,19:43:00,80
2016-04-03,19:43:00,82
2016-04-03,20:10:00,87
2016-04-03,20:19:00,80
2016-04-03,20:28:00,85
2016-04-03,20:43:00,84
2016-04-03,21:00:00,105
2016-04-03,21:00:00,113
2016-04-03,21:00:00,100
2016-04-03,21:29:00,105
2016-04-03,21:29:00,114
2016-04-03,21:29:00,88
2016-04-03,22:01:00,102
2016-04-03,22:01:00,146
2016-04-03,22:01:00,92
2016-04-03,22:01:00,92
2016-04-03,22:01:00,88
2016-04-03,22:53:00,84
2016-04-03,23:06:00,85
2016-04-03,23:06:00,90
2016-04-03,23:06:00,89
2016-04-03,23:06:00,89
2016-04-04,00:00:00,86
2016-04-04,00:13:00,86
2016-04-04,00:29:00,82
2016-04-04,00:49:00,82
2016-04-04,00:49:00,74
2016-04-04,01:10:00,74
2016-04-04,01:10:00,79
2016-04-04,01:10:00,74
2016-04-04,01:23:00,79
2016-04-04,01:44:00,82
2016-04-04,01:47:00,80
2016-04-04,02:14:00,79
2016-04-04,02:29:00,67
2016-04-04,02:34:00,69
2016-04-04,02:34:00,69
2016-04-04,03:11:00,67
2016-04-04,03:27:00,67
2016-04-04,03:38:00,69
2016-04-04,03:46:00,69
2016-04-04,04:14:00,69
2016-04-04,04:14:00,68
2016-04-04,04:39:00,68
2016-04-04,04:55:00,72
2016-04-04,05:07:00,72
2016-04-04,05:29:00,69
2016-04-04,05:29:00,69
2016-04-04,05:58:00,68
2016-04-04,06:14:00,68
2016-04-04,06:25:00,69
2016-04-04,06:37:00,69
2016-04-04,06:57:00,73
2016-04-04,07:08:00,73
2016-04-04,07:22:00,71
2016-04-04,07:37:00,71
2016-04-04,07:57:00,71
2016-04-04,08:14:00,71
2016-04-04,08:26:00,78
2016-04-04,08:40:00,77
2016-04-04,08:56:00,77
2016-04-04,09:10:00,77
2016-04-04,09:26:00,77
2016-04-04,09:35:00,77
2016-04-04,09:42:00,77
2016-04-04,10:09:00,77
2016-04-04,10:12:00,130
2016-04-04,10:29:00,130
2016-04-04,10:29:00,96
2016-04-04,10:29:00,87
2016-04-04,11:07:00,87
2016-04-04,11:18:00,87
2016-04-04,11:29:00,85
2016-04-04,11:44:00,73
2016-04-04,11:59:00,77
2016-04-04,12:14:00,77
2016-04-04,12:19:00,83
2016-04-04,12:36:00,83
2016-04-04,12:52:00,83
2016-04-04,12:58:00,88
2016-04-04,13:13:00,79
2016-04-04,13:33:00,79
2016-04-04,13:48:00,79
2016-04-04,14:02:00,81
2016-04-04,14:18:00,81
2016-04-04,14:33:00,77
2016-04-04,14:46:00,77
2016-04-04,15:01:00,79
2016-04-04,15:10:00,79
2016-04-04,15:32:00,78
2016-04-04,15:45:00,78
2016-04-04,15:59:00,73
2016-04-04,16:14:00,73
2016-04-04,16:17:00,63
2016-04-04,16:24:00,71
2016-04-04,16:30:00,72
2016-04-04,16:53:00,72
2016-04-04,17:06:00,72
2016-04-04,17:23:00,68
2016-04-04,17:39:00,68
2016-04-04,17:40:00,71
2016-04-04,18:08:00,71
2016-04-04,18:08:00,79
2016-04-04,18:25:00,79
2016-04-04,18:33:00,95
2016-04-04,18:33:00,95
2016-04-04,18:33:00,53
2016-04-04,19:08:00,53
2016-04-04,19:24:00,53
2016-04-04,19:33:00,53
2016-04-04,19:46:00,76
2016-04-04,20:00:00,79
2016-04-04,20:17:00,80
2016-04-04,20:25:00,80
2016-04-04,20:38:00,92
2016-04-04,20:38:00,92
2016-04-04,20:38:00,91
2016-04-04,21:17:00,79
2016-04-04,21:39:00,79
2016-04-04,21:41:00,70
2016-04-04,21:52:00,82
2016-04-04,21:59:00,69
2016-04-04,22:18:00,68
2016-04-04,22:33:00,69
2016-04-04,22:48:00,72
2016-04-04,23:03:00,72
2016-04-04,23:18:00,69
2016-04-04,23:31:00,69
2016-04-04,23:47:00,70
2016-04-05,00:03:00,70
2016-04-05,00:17:00,68
2016-04-05,00:31:00,71
2016-04-05,00:45:00,64
2016-04-05,00:54:00,59
2016-04-05,00:58:00,65
2016-04-05,01:09:00,57
2016-04-05,01:23:00,57
2016-04-05,01:27:00,63
2016-04-05,01:45:00,63
2016-04-05,01:45:00,63
2016-04-05,02:20:00,65
2016-04-05,02:38:00,65
2016-04-05,02:40:00,65
2016-04-05,03:08:00,65
2016-04-05,03:23:00,62
2016-04-05,03:39:00,62
2016-04-05,03:54:00,65
2016-04-05,04:03:00,65
2016-04-05,04:11:00,64
2016-04-05,04:39:00,64
2016-04-05,04:53:00,66
2016-04-05,05:09:00,66
2016-04-05,05:10:00,62
2016-04-05,05:26:00,62
2016-04-05,05:54:00,65
2016-04-05,05:54:00,65
2016-04-05,05:54:00,62
2016-04-05,06:38:00,62
2016-04-05,06:43:00,65
2016-04-05,07:08:00,65
2016-04-05,07:21:00,63
2016-04-05,07:37:00,63
2016-04-05,07:50:00,62
2016-04-05,08:07:00,62
2016-04-05,08:22:00,64
2016-04-05,08:39:00,64
2016-04-05,17:55:00,84
2016-04-05,18:16:00,84
2016-04-05,18:47:00,81
2016-04-05,18:59:00,78
2016-04-05,19:30:00,83
2016-04-05,19:35:00,91
2016-04-05,19:47:00,85
2016-04-05,20:09:00,86
2016-04-05,20:15:00,81
2016-04-05,20:25:00,78
2016-04-05,20:53:00,78
2016-04-05,20:53:00,70
2016-04-05,21:20:00,70
2016-04-05,21:58:00,76
2016-04-05,22:26:00,75
2016-04-05,23:00:00,78
2016-04-05,23:06:00,75
2016-04-05,23:48:00,79
2016-04-06,00:00:00,77
2016-04-06,00:23:00,73
2016-04-06,00:44:00,77
2016-04-06,00:58:00,82
2016-04-06,01:07:00,75
2016-04-06,01:11:00,71
2016-04-06,01:11:00,61
2016-04-06,02:09:00,63
2016-04-06,03:35:00,60
2016-04-06,04:11:00,60
2016-04-06,04:12:00,67
2016-04-06,04:42:00,63
2016-04-06,05:38:00,58
2016-04-06,06:13:00,57
2016-04-06,06:43:00,56
2016-04-06,06:43:00,61
2016-04-06,07:38:00,62
2016-04-06,08:12:00,73
2016-04-06,08:12:00,79
2016-04-06,08:45:00,81
2016-04-06,08:48:00,73
2016-04-06,09:07:00,76
2016-04-06,09:07:00,82
2016-04-06,09:24:00,83
2016-04-06,09:35:00,90
2016-04-06,09:48:00,95
2016-04-06,09:48:00,103
2016-04-06,10:10:00,111
2016-04-06,10:10:00,125
2016-04-06,10:10:00,120
2016-04-06,10:10:00,57
2016-04-06,10:31:00,60
2016-04-06,10:31:00,75
2016-04-06,10:50:00,79
2016-04-06,11:19:00,78
2016-04-06,11:19:00,69
2016-04-06,11:53:00,66
2016-04-06,12:21:00,68
2016-04-06,12:50:00,69
2016-04-06,13:10:00,69
2016-04-06,13:10:00,86
2016-04-06,13:33:00,80
2016-04-06,13:33:00,87
2016-04-06,13:33:00,97
2016-04-06,13:33:00,92
2016-04-06,13:33:00,105
2016-04-06,13:33:00,108
2016-04-06,13:33:00,102
2016-04-06,13:33:00,92
2016-04-06,14:59:00,89
2016-04-06,15:07:00,76
2016-04-06,15:07:00,81
2016-04-06,15:45:00,75
2016-04-06,17:21:00,74
2016-04-06,17:28:00,79
2016-04-06,17:35:00,94
2016-04-06,17:50:00,87
2016-04-06,18:09:00,124
2016-04-06,18:21:00,96
2016-04-06,18:21:00,90
2016-04-06,18:26:00,152
2016-04-06,18:26:00,163
2016-04-06,18:26:00,157
2016-04-06,18:26:00,149
2016-04-06,18:26:00,164
2016-04-06,18:26:00,153
2016-04-06,18:26:00,160
2016-04-06,18:26:00,166
2016-04-06,18:26:00,152
2016-04-06,18:26:00,115
2016-04-06,18:26:00,98
2016-04-06,20:39:00,92
2016-04-06,20:50:00,89
2016-04-06,21:10:00,96
2016-04-06,21:25:00,89
2016-04-06,21:57:00,97
2016-04-06,21:57:00,103
2016-04-06,22:12:00,83
2016-04-06,22:13:00,77
2016-04-06,22:52:00,75
2016-04-06,23:15:00,82
2016-04-06,23:26:00,72
2016-04-07,00:24:00,71
2016-04-07,00:35:00,66
2016-04-07,01:14:00,63
2016-04-07,02:12:00,62
2016-04-07,03:24:00,58
2016-04-07,04:31:00,61
2016-04-07,05:02:00,61
2016-04-07,05:56:00,62
2016-04-07,06:21:00,63
2016-04-07,06:52:00,65
2016-04-07,08:05:00,64
2016-04-07,08:29:00,66
2016-04-07,08:51:00,87
2016-04-07,09:08:00,83
2016-04-07,09:47:00,81
2016-04-07,10:12:00,76
2016-04-07,10:53:00,85
2016-04-07,11:00:00,83
2016-04-07,11:08:00,84
2016-04-07,11:44:00,85
2016-04-07,12:14:00,85
2016-04-07,12:23:00,97
2016-04-07,12:23:00,104
2016-04-07,12:36:00,91
2016-04-07,12:44:00,80
2016-04-07,13:13:00,85
2016-04-07,13:36:00,87
2016-04-07,13:36:00,77
2016-04-07,13:57:00,84
2016-04-07,14:03:00,99
2016-04-07,14:16:00,93
2016-04-07,14:33:00,89
2016-04-07,15:01:00,88
2016-04-07,15:38:00,85
2016-04-07,16:02:00,86
2016-04-07,16:03:00,80
2016-04-07,16:32:00,79
2016-04-07,17:02:00,78
2016-04-07,17:31:00,76
2016-04-07,17:31:00,60
2016-04-07,17:36:00,70
2016-04-07,17:36:00,75
2016-04-07,18:25:00,69
2016-04-07,19:16:00,72
2016-04-07,19:24:00,81
2016-04-07,19:34:00,86
2016-04-07,19:34:00,88
2016-04-07,20:24:00,84
2016-04-07,20:24:00,78
2016-04-07,20:48:00,77
2016-04-07,20:48:00,71
2016-04-07,21:21:00,66
2016-04-07,21:35:00,72
2016-04-07,22:25:00,80
2016-04-07,22:25:00,69
2016-04-07,23:14:00,71
2016-04-07,23:33:00,67
2016-04-07,23:33:00,73
2016-04-08,00:00:00,71
2016-04-08,00:39:00,69
2016-04-08,00:47:00,60
2016-04-08,01:08:00,63
2016-04-08,01:57:00,65
2016-04-08,02:29:00,67
2016-04-08,02:57:00,65
2016-04-08,03:53:00,59
2016-04-08,04:24:00,57
2016-04-08,04:46:00,57
2016-04-08,04:46:00,64
2016-04-08,05:17:00,65
2016-04-08,05:45:00,65
2016-04-08,06:26:00,66
2016-04-08,06:46:00,70
2016-04-08,07:22:00,65
2016-04-08,07:24:00,52
2016-04-08,07:26:00,64
2016-04-08,08:23:00,63
2016-04-08,08:23:00,58
2016-04-08,08:50:00,69
2016-04-08,08:50:00,76
2016-04-08,08:50:00,81
2016-04-08,08:50:00,86
2016-04-08,09:10:00,63
2016-04-08,09:10:00,68
2016-04-08,09:38:00,72
2016-04-08,09:38:00,77
2016-04-08,10:10:00,109
2016-04-08,10:10:00,138
2016-04-08,10:10:00,125
2016-04-08,10:10:00,91
2016-04-08,10:38:00,98
2016-04-08,10:38:00,90
2016-04-08,10:48:00,87
2016-04-08,11:40:00,80
2016-04-08,12:04:00,80
2016-04-08,12:28:00,87
2016-04-08,12:37:00,96
2016-04-08,12:59:00,98
2016-04-08,13:13:00,96
2016-04-08,13:13:00,102
2016-04-08,13:13:00,82
2016-04-08,14:01:00,83
2016-04-08,14:24:00,86
2016-04-08,14:31:00,83
2016-04-08,15:10:00,81
2016-04-08,15:25:00,79
2016-04-08,15:40:00,73
2016-04-08,16:18:00,76
2016-04-08,16:41:00,80
2016-04-08,17:00:00,74
2016-04-08,17:31:00,72
2016-04-08,17:31:00,86
2016-04-08,17:52:00,134
2016-04-08,17:52:00,139
2016-04-08,17:52:00,132
2016-04-08,17:52:00,125
2016-04-08,18:53:00,103
2016-04-08,18:53:00,72
2016-04-08,19:22:00,82
2016-04-08,19:41:00,85
2016-04-08,19:47:00,81
2016-04-08,19:47:00,86
2016-04-08,20:04:00,79
2016-04-08,20:15:00,88
2016-04-08,20:19:00,106
2016-04-08,20:19:00,129
2016-04-08,20:19:00,120
2016-04-08,20:19:00,89
2016-04-08,20:48:00,91
2016-04-08,21:33:00,85
2016-04-08,21:48:00,82
2016-04-08,21:58:00,87
2016-04-08,21:58:00,94
2016-04-08,21:58:00,107
2016-04-08,22:36:00,100
2016-04-08,22:36:00,81
2016-04-08,23:04:00,79
2016-04-08,23:04:00,74
2016-04-08,23:27:00,79
2016-04-08,23:31:00,75
2016-04-09,00:08:00,72
2016-04-09,00:26:00,68
2016-04-09,01:05:00,71
2016-04-09,01:14:00,70
2016-04-09,01:32:00,66
2016-04-09,01:56:00,57
2016-04-09,02:16:00,62
2016-04-09,02:35:00,63
2016-04-09,03:19:00,59
2016-04-09,03:41:00,63
2016-04-09,04:19:00,65
2016-04-09,04:19:00,58
2016-04-09,05:55:00,61
2016-04-09,06:18:00,60
2016-04-09,07:00:00,60
2016-04-09,07:00:00,53
2016-04-09,07:20:00,56
2016-04-09,08:30:00,62
2016-04-09,08:56:00,66
2016-04-09,08:56:00,72
2016-04-09,09:22:00,117
2016-04-09,09:35:00,110
2016-04-09,09:35:00,71
2016-04-09,09:48:00,80
2016-04-09,09:48:00,88
2016-04-09,10:39:00,74
2016-04-09,11:04:00,73
2016-04-09,11:44:00,71
2016-04-09,11:46:00,64
2016-04-09,12:04:00,73
2016-04-09,12:09:00,83
2016-04-09,12:24:00,82
2016-04-09,12:24:00,74
2016-04-09,13:09:00,75
2016-04-09,14:50:00,76
2016-04-09,15:39:00,72
2016-04-09,15:57:00,84
2016-04-09,16:36:00,68
2016-04-09,17:08:00,122
2016-04-09,17:08:00,121
