date,time,heart_rate
2016-04-09,17:08:00,110
2016-04-09,17:35:00,103
2016-04-09,17:35:00,75
2016-04-09,17:35:00,67
2016-04-09,18:13:00,67
2016-04-09,19:25:00,76
2016-04-09,19:47:00,77
2016-04-09,20:08:00,76
2016-04-09,20:08:00,71
2016-04-09,20:15:00,81
2016-04-09,20:27:00,86
2016-04-09,20:36:00,76
2016-04-09,21:09:00,74
2016-04-09,21:24:00,85
2016-04-09,21:24:00,99
2016-04-09,21:38:00,92
2016-04-09,21:40:00,90
2016-04-09,21:53:00,82
2016-04-09,22:07:00,69
2016-04-09,22:22:00,69
2016-04-09,22:22:00,76
2016-04-09,22:54:00,71
2016-04-09,23:19:00,72
2016-04-10,00:00:00,72
2016-04-10,00:24:00,73
2016-04-10,00:24:00,83
2016-04-10,01:03:00,87
2016-04-10,01:03:00,90
2016-04-10,01:03:00,83
2016-04-10,01:51:00,101
2016-04-10,01:51:00,110
2016-04-10,01:51:00,90
2016-04-10,01:51:00,80
2016-04-10,02:20:00,84
2016-04-10,02:38:00,87
2016-04-10,02:38:00,80
2016-04-10,02:52:00,70
2016-04-10,03:03:00,63
2016-04-10,03:21:00,63
2016-04-10,03:59:00,64
2016-04-10,04:38:00,65
2016-04-10,05:06:00,60
2016-04-10,05:06:00,62
2016-04-10,06:07:00,57
2016-04-10,06:37:00,54
2016-04-10,07:02:00,59
2016-04-10,07:34:00,59
2016-04-10,08:10:00,59
2016-04-10,08:48:00,59
2016-04-10,09:31:00,60
2016-04-10,10:00:00,60
2016-04-10,10:04:00,67
2016-04-10,10:33:00,69
2016-04-10,10:35:00,74
2016-04-10,10:59:00,78
2016-04-10,11:08:00,76
2016-04-10,11:24:00,85
2016-04-10,11:24:00,93
2016-04-10,11:56:00,116
2016-04-10,11:56:00,125
2016-04-10,11:56:00,91
2016-04-10,12:17:00,116
2016-04-10,12:17:00,135
2016-04-10,12:17:00,106
2016-04-10,12:17:00,63
2016-04-10,12:44:00,71
2016-04-10,12:44:00,89
2016-04-10,13:24:00,79
2016-04-10,13:49:00,72
2016-04-10,14:01:00,68
2016-04-10,14:01:00,74
2016-04-10,15:42:00,79
2016-04-10,15:50:00,73
2016-04-10,16:02:00,78
2016-04-10,16:32:00,74
2016-04-10,16:58:00,78
2016-04-10,17:29:00,77
2016-04-10,17:29:00,66
2016-04-10,18:07:00,72
2016-04-10,18:33:00,73
2016-04-10,18:33:00,63
2016-04-10,18:53:00,114
2016-04-10,19:10:00,111
2016-04-10,19:23:00,101
2016-04-10,19:23:00,88
2016-04-10,19:26:00,79
2016-04-10,19:42:00,73
2016-04-10,20:01:00,76
2016-04-10,20:02:00,81
2016-04-10,20:16:00,72
2016-04-10,20:57:00,69
2016-04-10,20:57:00,64
2016-04-10,21:01:00,64
2016-04-10,21:01:00,63
2016-04-10,21:01:00,58
2016-04-10,21:53:00,61
2016-04-10,22:10:00,107
2016-04-10,22:10:00,134
2016-04-10,22:10:00,117
2016-04-10,22:10:00,77
2016-04-10,22:10:00,69
2016-04-10,22:43:00,74
2016-04-10,22:43:00,79
2016-04-10,23:11:00,82
2016-04-10,23:20:00,68
2016-04-10,23:25:00,60
2016-04-11,00:08:00,58
2016-04-11,00:26:00,57
2016-04-11,00:26:00,66
2016-04-11,01:09:00,64
2016-04-11,01:21:00,62
2016-04-11,02:32:00,60
2016-04-11,02:56:00,61
2016-04-11,03:41:00,60
2016-04-11,03:43:00,65
2016-04-11,04:11:00,60
2016-04-11,04:43:00,58
2016-04-11,05:03:00,60
2016-04-11,06:12:00,58
2016-04-11,06:42:00,61
2016-04-11,07:07:00,60
2016-04-11,07:37:00,61
2016-04-11,08:06:00,70
2016-04-11,08:26:00,82
2016-04-11,08:50:00,99
2016-04-11,09:09:00,89
2016-04-11,09:42:00,109
2016-04-11,09:42:00,121
2016-04-11,09:42:00,131
2016-04-11,09:42:00,103
2016-04-11,09:42:00,93
2016-04-11,09:42:00,85
2016-04-11,10:18:00,93
2016-04-11,10:18:00,127
2016-04-11,10:32:00,109
2016-04-11,10:32:00,79
2016-04-11,10:50:00,101
2016-04-11,10:50:00,93
2016-04-11,10:50:00,84
2016-04-11,10:50:00,78
2016-04-11,11:54:00,79
2016-04-11,11:54:00,69
2016-04-11,11:54:00,76
2016-04-11,12:16:00,78
2016-04-11,13:01:00,75
2016-04-11,13:08:00,66
2016-04-11,13:22:00,73
2016-04-11,13:22:00,81
2016-04-11,13:47:00,78
2016-04-11,14:11:00,75
2016-04-11,14:42:00,66
2016-04-11,14:42:00,70
2016-04-11,15:30:00,80
2016-04-11,15:30:00,90
2016-04-11,15:30:00,82
2016-04-11,15:44:00,70
2016-04-11,15:44:00,75
2016-04-11,15:59:00,69
2016-04-11,16:29:00,71
2016-04-11,16:51:00,72
2016-04-11,16:57:00,92
2016-04-11,16:57:00,87
2016-04-11,16:57:00,74
2016-04-11,17:32:00,73
2016-04-11,17:40:00,81
2016-04-11,18:24:00,82
2016-04-11,18:31:00,95
2016-04-11,18:31:00,103
2016-04-11,18:31:00,93
2016-04-11,18:31:00,84
2016-04-11,19:15:00,107
2016-04-11,19:15:00,74
2016-04-11,19:28:00,91
2016-04-11,19:28:00,101
2016-04-11,19:28:00,73
2016-04-11,19:54:00,81
2016-04-11,20:05:00,96
2016-04-11,20:05:00,114
2016-04-11,20:05:00,89
2016-04-11,20:05:00,77
2016-04-11,20:22:00,82
2016-04-11,20:22:00,95
2016-04-11,20:38:00,77
2016-04-11,20:54:00,89
2016-04-11,21:09:00,86
2016-04-11,21:32:00,77
2016-04-11,21:36:00,67
2016-04-11,21:49:00,66
2016-04-11,22:08:00,67
2016-04-11,22:08:00,80
2016-04-11,22:55:00,74
2016-04-11,23:04:00,70
2016-04-11,23:23:00,72
2016-04-11,23:55:00,79
2016-04-11,23:55:00,85
2016-04-12,00:02:00,73
2016-04-12,00:04:00,58
2016-04-12,00:06:00,68
2016-04-12,00:48:00,67
2016-04-12,01:10:00,65
2016-04-12,01:47:00,69
2016-04-12,02:10:00,67
2016-04-12,02:10:00,60
2016-04-12,02:50:00,58
2016-04-12,03:21:00,54
2016-04-12,03:41:00,55
2016-04-12,03:41:00,57
2016-04-12,04:52:00,59
2016-04-12,05:17:00,58
2016-04-12,05:42:00,56
2016-04-12,06:11:00,56
2016-04-12,06:35:00,57
2016-04-12,07:21:00,59
2016-04-12,07:45:00,62
2016-04-12,08:07:00,67
2016-04-12,08:09:00,76
2016-04-12,08:31:00,75
2016-04-12,08:50:00,72
2016-04-12,08:52:00,81
2016-04-12,09:02:00,75
2016-04-12,09:19:00,41
2016-04-12,09:19:00,74
2016-04-12,09:19:00,98
2016-04-12,09:47:00,131
2016-04-12,10:23:00,122
2016-04-12,10:23:00,88
2016-04-12,14:20:00,75
2016-04-12,15:10:00,87
2016-04-12,15:29:00,79
2016-04-12,15:42:00,84
2016-04-12,15:47:00,91
2016-04-12,15:47:00,88
2016-04-12,15:47:00,78
2016-04-12,16:35:00,79
2016-04-12,17:16:00,78
2016-04-12,17:17:00,73
2016-04-12,17:47:00,74
2016-04-12,18:08:00,74
2016-04-12,18:12:00,73
2016-04-12,18:12:00,66
2016-04-12,18:46:00,72
2016-04-12,18:46:00,78
2016-04-12,19:01:00,76
2016-04-12,19:21:00,74
2016-04-12,19:55:00,76
2016-04-12,19:56:00,65
2016-04-12,20:30:00,64
2016-04-12,20:50:00,74
2016-04-12,20:50:00,65
2016-04-12,21:06:00,59
2016-04-12,21:26:00,64
2016-04-12,21:35:00,73
2016-04-12,21:44:00,69
2016-04-12,22:25:00,70
2016-04-12,22:36:00,72
2016-04-12,23:00:00,68
2016-04-12,23:15:00,56
2016-04-12,23:17:00,63
2016-04-12,23:36:00,68
2016-04-13,00:05:00,68
2016-04-13,00:18:00,68
2016-04-13,00:24:00,61
2016-04-13,00:55:00,65
2016-04-13,00:55:00,71
2016-04-13,01:53:00,65
2016-04-13,02:02:00,64
2016-04-13,02:02:00,72
2016-04-13,02:02:00,68
2016-04-13,08:22:00,89
2016-04-13,08:34:00,118
2016-04-13,08:34:00,106
2016-04-13,08:34:00,74
2016-04-13,08:45:00,80
2016-04-13,08:45:00,98
2016-04-13,08:45:00,149
2016-04-13,08:45:00,156
2016-04-13,08:45:00,153
2016-04-13,08:45:00,159
2016-04-13,08:45:00,151
2016-04-13,08:45:00,146
2016-04-13,08:45:00,152
2016-04-13,08:45:00,147
2016-04-13,08:45:00,146
2016-04-13,08:45:00,143
2016-04-13,08:45:00,149
2016-04-13,08:45:00,144
2016-04-13,08:45:00,155
2016-04-13,08:45:00,145
2016-04-13,08:45:00,155
2016-04-13,08:45:00,144
2016-04-13,08:45:00,128
2016-04-13,08:45:00,115
2016-04-13,09:58:00,109
2016-04-13,09:58:00,100
2016-04-13,09:58:00,135
2016-04-13,09:58:00,108
2016-04-13,09:58:00,95
2016-04-13,09:58:00,103
2016-04-13,10:35:00,72
2016-04-13,10:35:00,52
2016-04-13,10:41:00,76
2016-04-13,10:46:00,128
2016-04-13,10:46:00,125
2016-04-13,10:46:00,119
2016-04-13,10:46:00,112
2016-04-13,10:46:00,112
2016-04-13,10:46:00,107
2016-04-13,12:00:00,103
2016-04-13,12:31:00,104
2016-04-13,12:43:00,97
2016-04-13,13:14:00,93
2016-04-13,13:42:00,92
2016-04-13,13:42:00,81
2016-04-13,14:05:00,88
2016-04-13,14:30:00,92
2016-04-13,14:30:00,106
2016-04-13,14:30:00,95
2016-04-13,14:30:00,82
2016-04-13,14:39:00,91
2016-04-13,14:39:00,83
2016-04-13,15:20:00,82
2016-04-13,15:50:00,72
2016-04-13,15:53:00,85
2016-04-13,15:53:00,75
2016-04-13,16:45:00,82
2016-04-13,16:54:00,73
2016-04-13,17:09:00,75
2016-04-13,17:09:00,80
2016-04-13,17:47:00,77
2016-04-13,17:47:00,89
2016-04-13,18:42:00,83
2016-04-13,18:44:00,77
2016-04-13,19:10:00,77
2016-04-13,19:10:00,72
2016-04-13,19:20:00,80
2016-04-13,19:52:00,78
2016-04-13,19:52:00,72
2016-04-13,20:12:00,84
2016-04-13,20:46:00,80
2016-04-13,20:46:00,78
2016-04-13,21:25:00,89
2016-04-13,21:25:00,89
2016-04-13,22:23:00,87
2016-04-13,22:49:00,89
2016-04-13,23:03:00,88
2016-04-13,23:41:00,85
2016-04-13,23:41:00,78
2016-04-13,23:41:00,84
2016-04-13,23:56:00,82
2016-04-14,00:15:00,76
2016-04-14,00:49:00,78
2016-04-14,00:49:00,90
2016-04-14,01:01:00,89
2016-04-14,01:01:00,81
2016-04-14,01:13:00,73
2016-04-14,01:23:00,75
2016-04-14,01:37:00,67
2016-04-14,01:44:00,71
2016-04-14,02:01:00,67
2016-04-14,02:01:00,65
2016-04-14,03:09:00,69
2016-04-14,04:17:00,69
2016-04-14,05:06:00,69
2016-04-14,05:39:00,68
2016-04-14,06:42:00,71
2016-04-14,07:18:00,65
2016-04-14,07:49:00,65
2016-04-14,07:59:00,71
2016-04-14,07:59:00,77
2016-04-14,08:24:00,66
2016-04-14,08:38:00,84
2016-04-14,08:42:00,69
2016-04-14,09:08:00,66
2016-04-14,09:16:00,70
2016-04-14,09:16:00,77
2016-04-14,09:29:00,71
2016-04-14,09:43:00,82
2016-04-14,09:43:00,91
2016-04-14,09:43:00,81
2016-04-14,10:23:00,79
2016-04-14,10:42:00,77
2016-04-14,10:42:00,65
2016-04-14,11:02:00,67
2016-04-14,11:02:00,73
2016-04-14,11:22:00,79
2016-04-14,11:52:00,80
2016-04-14,11:52:00,73
2016-04-14,12:09:00,81
2016-04-14,12:57:00,83
2016-04-14,13:21:00,77
2016-04-14,13:22:00,85
2016-04-14,13:57:00,78
2016-04-14,13:57:00,72
2016-04-14,14:33:00,73
2016-04-14,14:33:00,80
2016-04-14,14:48:00,94
2016-04-14,14:48:00,88
2016-04-14,14:48:00,79
2016-04-14,14:48:00,74
2016-04-14,14:48:00,87
2016-04-14,15:09:00,79
2016-04-14,15:38:00,76
2016-04-14,15:38:00,71
2016-04-14,16:16:00,71
2016-04-14,16:16:00,80
2016-04-14,16:42:00,80
2016-04-14,16:42:00,70
2016-04-14,16:59:00,65
2016-04-14,17:19:00,70
2016-04-14,17:46:00,64
2016-04-14,17:57:00,95
2016-04-14,17:57:00,94
2016-04-14,17:57:00,104
2016-04-14,18:36:00,103
2016-04-14,18:36:00,95
2016-04-14,18:36:00,89
2016-04-14,18:47:00,75
2016-04-14,19:39:00,68
2016-04-14,19:39:00,73
2016-04-14,20:05:00,79
2016-04-14,20:05:00,99
2016-04-14,22:30:00,94
2016-04-14,22:30:00,82
2016-04-14,22:41:00,89
2016-04-14,23:13:00,85
2016-04-14,23:19:00,78
2016-04-14,23:35:00,79
2016-04-14,23:54:00,72
2016-04-14,23:58:00,64
2016-04-15,00:02:00,71
2016-04-15,00:40:00,76
2016-04-15,00:43:00,71
2016-04-15,00:53:00,70
2016-04-15,01:14:00,54
2016-04-15,01:42:00,58
2016-04-15,03:08:00,60
2016-04-15,03:08:00,59
2016-04-15,04:05:00,59
2016-04-15,04:41:00,60
2016-04-15,05:16:00,56
2016-04-15,05:41:00,57
2016-04-15,06:16:00,59
2016-04-15,06:48:00,62
2016-04-15,07:17:00,66
2016-04-15,07:51:00,74
2016-04-15,07:59:00,87
2016-04-15,08:08:00,78
2016-04-15,08:55:00,85
2016-04-15,08:55:00,99
2016-04-15,09:13:00,99
2016-04-15,09:13:00,94
2016-04-15,09:13:00,78
2016-04-15,09:46:00,85
2016-04-15,10:03:00,92
2016-04-15,10:03:00,87
2016-04-15,10:03:00,80
2016-04-15,10:31:00,85
2016-04-15,10:43:00,92
2016-04-15,11:04:00,84
2016-04-15,11:04:00,79
2016-04-15,11:04:00,80
2016-04-15,11:43:00,82
2016-04-15,12:04:00,75
2016-04-15,12:14:00,80
2016-04-15,12:22:00,74
2016-04-15,12:40:00,72
2016-04-15,12:40:00,77
2016-04-15,12:51:00,75
2016-04-15,13:16:00,81
2016-04-15,13:36:00,82
2016-04-15,13:36:00,88
2016-04-15,14:06:00,88
2016-04-15,14:44:00,84
2016-04-15,15:15:00,83
2016-04-15,15:37:00,96
2016-04-15,15:37:00,107
2016-04-15,15:57:00,74
2016-04-15,16:15:00,75
2016-04-15,16:57:00,80
2016-04-15,17:04:00,75
2016-04-15,17:20:00,77
2016-04-15,17:50:00,73
2016-04-15,18:41:00,79
2016-04-15,18:49:00,86
2016-04-15,19:14:00,83
2016-04-15,19:30:00,72
2016-04-15,19:37:00,67
2016-04-15,20:32:00,74
2016-04-15,20:32:00,80
2016-04-15,21:12:00,51
2016-04-15,21:12:00,40
2016-04-15,21:24:00,55
2016-04-15,21:24:00,101
2016-04-15,21:39:00,66
2016-04-15,21:51:00,73
2016-04-15,22:04:00,78
2016-04-15,22:04:00,66
2016-04-15,23:07:00,65
2016-04-15,23:29:00,63
2016-04-15,23:54:00,62
2016-04-16,00:11:00,57
2016-04-16,00:48:00,63
2016-04-16,01:12:00,62
2016-04-16,01:37:00,65
2016-04-16,02:07:00,59
2016-04-16,02:37:00,62
2016-04-16,02:51:00,63
2016-04-16,03:23:00,63
2016-04-16,04:03:00,63
2016-04-16,04:31:00,58
2016-04-16,05:01:00,58
2016-04-16,05:38:00,52
2016-04-16,06:03:00,58
2016-04-16,06:03:00,63
2016-04-16,06:43:00,69
2016-04-16,07:08:00,66
2016-04-16,07:10:00,60
2016-04-16,07:35:00,65
2016-04-16,07:51:00,70
2016-04-16,08:32:00,71
2016-04-16,08:50:00,68
2016-04-16,09:19:00,73
2016-04-16,09:32:00,84
2016-04-16,10:01:00,89
2016-04-16,10:02:00,104
2016-04-16,10:02:00,112
2016-04-16,10:02:00,85
2016-04-16,10:20:00,77
2016-04-16,10:29:00,78
2016-04-16,10:29:00,86
2016-04-16,10:51:00,80
2016-04-16,11:03:00,78
2016-04-16,11:03:00,94
2016-04-16,11:22:00,85
2016-04-16,11:23:00,73
2016-04-16,11:23:00,82
2016-04-16,11:23:00,73
2016-04-16,11:59:00,74
2016-04-16,12:00:00,72
2016-04-16,12:00:00,84
2016-04-16,13:12:00,79
2016-04-16,14:48:00,72
2016-04-16,14:57:00,81
2016-04-16,15:08:00,70
2016-04-16,15:18:00,76
2016-04-16,15:18:00,83
2016-04-16,15:35:00,86
2016-04-16,15:59:00,107
2016-04-16,16:31:00,104
2016-04-16,16:31:00,115
2016-04-16,16:45:00,90
2016-04-16,16:59:00,95
2016-04-16,17:08:00,82
2016-04-16,17:23:00,92
2016-04-16,17:23:00,99
2016-04-16,17:23:00,94
2016-04-16,17:51:00,106
2016-04-16,18:11:00,106
2016-04-16,18:16:00,102
2016-04-16,18:34:00,104
2016-04-16,18:34:00,97
2016-04-16,18:34:00,91
2016-04-16,19:00:00,80
2016-04-16,19:10:00,90
2016-04-16,19:15:00,113
2016-04-16,19:15:00,102
2016-04-16,19:15:00,84
2016-04-16,19:33:00,104
2016-04-16,19:33:00,139
2016-04-16,19:33:00,103
2016-04-16,19:33:00,85
2016-04-16,19:33:00,92
2016-04-16,19:33:00,81
2016-04-16,20:20:00,72
2016-04-16,20:28:00,77
2016-04-16,20:38:00,68
2016-04-16,20:39:00,63
2016-04-16,20:50:00,93
2016-04-16,20:50:00,117
2016-04-16,20:50:00,91
2016-04-16,20:50:00,83
2016-04-16,21:19:00,77
2016-04-16,21:19:00,84
2016-04-16,21:52:00,79
2016-04-16,22:52:00,73
2016-04-16,23:09:00,75
2016-04-16,23:36:00,110
2016-04-16,23:36:00,115
2016-04-16,23:36:00,88
2016-04-16,23:36:00,79
2016-04-17,00:24:00,77
2016-04-17,00:41:00,74
2016-04-17,00:41:00,86
2016-04-17,00:50:00,73
2016-04-17,00:50:00,62
2016-04-17,01:10:00,63
2016-04-17,01:10:00,70
2016-04-17,02:49:00,70
2016-04-17,03:19:00,69
2016-04-17,03:45:00,64
2016-04-17,04:23:00,64
2016-04-17,04:31:00,62
2016-04-17,05:21:00,63
2016-04-17,06:06:00,63
2016-04-17,06:08:00,69
2016-04-17,06:21:00,68
2016-04-17,07:07:00,67
2016-04-17,07:11:00,75
2016-04-17,07:16:00,64
2016-04-17,07:21:00,67
2016-04-17,07:31:00,61
2016-04-17,07:52:00,71
2016-04-17,07:56:00,76
2016-04-17,08:13:00,77
2016-04-17,08:53:00,72
2016-04-17,09:13:00,71
2016-04-17,09:52:00,74
2016-04-17,10:21:00,100
2016-04-17,10:21:00,108
2016-04-17,10:21:00,118
2016-04-17,10:21:00,140
2016-04-17,10:21:00,121
2016-04-17,10:21:00,104
2016-04-17,10:21:00,82
2016-04-17,11:01:00,75
2016-04-17,11:26:00,76
2016-04-17,11:52:00,82
2016-04-17,12:10:00,77
2016-04-17,12:20:00,89
2016-04-17,12:32:00,96
2016-04-17,12:32:00,101
2016-04-17,12:32:00,117
2016-04-17,12:32:00,106
2016-04-17,12:32:00,113
2016-04-17,12:32:00,96
2016-04-17,12:32:00,104
2016-04-17,12:32:00,111
2016-04-17,12:32:00,132
2016-04-17,12:32:00,101
2016-04-17,12:32:00,91
2016-04-17,14:00:00,78
2016-04-17,14:12:00,111
2016-04-17,14:12:00,120
2016-04-17,14:38:00,106
2016-04-17,14:38:00,96
2016-04-17,14:38:00,110
2016-04-17,14:38:00,103
2016-04-17,14:47:00,119
2016-04-17,14:47:00,113
2016-04-17,14:47:00,103
2016-04-17,14:47:00,97
2016-04-17,14:47:00,100
2016-04-17,14:47:00,115
2016-04-17,14:47:00,121
2016-04-17,14:47:00,114
2016-04-17,14:47:00,133
2016-04-17,14:47:00,139
2016-04-17,14:47:00,136
2016-04-17,14:47:00,99
2016-04-17,16:30:00,90
2016-04-17,16:58:00,91
2016-04-17,16:58:00,83
2016-04-17,17:06:00,90
2016-04-17,17:12:00,100
2016-04-17,17:12:00,110
2016-04-17,17:12:00,117
2016-04-17,17:12:00,132
2016-04-17,17:12:00,140
2016-04-17,17:12:00,108
2016-04-17,17:12:00,117
2016-04-17,17:12:00,132
2016-04-17,17:12:00,119
2016-04-17,17:47:00,124
2016-04-17,17:47:00,129
2016-04-17,17:47:00,114
2016-04-17,17:47:00,88
2016-04-17,18:19:00,109
2016-04-17,18:19:00,117
2016-04-17,18:19:00,126
2016-04-17,18:19:00,138
2016-04-17,18:19:00,145
2016-04-17,18:19:00,138
2016-04-17,18:19:00,154
2016-04-17,18:19:00,167
2016-04-17,18:19:00,172
2016-04-17,18:19:00,152
2016-04-17,18:19:00,157
2016-04-17,18:19:00,149
2016-04-17,18:19:00,154
2016-04-17,18:59:00,123
2016-04-17,18:59:00,99
2016-04-17,18:59:00,108
2016-04-17,18:59:00,97
2016-04-17,18:59:00,91
2016-04-17,19:35:00,86
2016-04-17,20:08:00,118
2016-04-17,20:28:00,96
2016-04-17,20:28:00,93
2016-04-17,20:55:00,80
2016-04-17,21:01:00,82
2016-04-17,21:14:00,76
2016-04-17,21:33:00,76
2016-04-17,21:58:00,79
2016-04-17,21:58:00,73
2016-04-17,22:45:00,68
2016-04-17,23:03:00,79
2016-04-17,23:13:00,76
2016-04-17,23:47:00,70
2016-04-17,23:50:00,75
2016-04-17,23:50:00,64
